"bsv"	"context before"	"locality"	"context after"	"location"	"features"
"1300514_bu_gc12_cle02f1cf"	"milliau) et dans le"	"Finistère"	"(Lennon, Plogastel"	"14584-14593"	"type=DEP_NOM, $=Finistère, form=Finistère"
"1300514_bu_gc12_cle02f1cf"	"rgeSource : Feredec"	"Bretagne"	"Rouille naine Deux"	"14959-14967"	"type=REG_NOM, $=Bretagne, form=Bretagne"
"1300514_bu_gc12_cle02f1cf"	"vies cette semaine ("	"Bretagne"	": 2, Centre : 1, Pa"	"15791-15799"	"type=REG_NOM, $=Bretagne, form=Bretagne"
"1300514_bu_gc12_cle02f1cf"	"ne : 2, Centre : 1,"	"Pays de la Loire"	": 3, Poitou-Charent"	"15817-15833"	"type=REG_NOM, $=Pays de la Loire, form=Pays de la Loire"
"1300514_bu_gc12_cle02f1cf"	"ys de la Loire : 3,"	"Poitou-Charentes"	": 6, Normandie : 1)"	"15839-15855"	"type=REG_NOM_OLD, $=Poitou-Charentes, form=Poitou-Charentes"
"1300514_bu_gc12_cle02f1cf"	"itou-Charentes : 6,"	"Normandie"	": 1) Stades Analyse"	"15861-15870"	"type=REG_NOM, $=Normandie, form=Normandie"
"1300514_bu_gc12_cle02f1cf"	"pté une parcelle en"	"Normandie"	"(stade E1), toutes"	"15985-15994"	"type=REG_NOM, $=Normandie, form=Normandie"
"1300514_bu_gc12_cle02f1cf"	"r deux parcelles en"	"Vendée"	"(stade G1). Des alt"	"16110-16116"	"type=DEP_NOM, $=Vendée, form=Vendée"
"1300514_bu_gc12_cle02f1cf"	"dans une parcelle ("	"Normandie"	") sur les 7 parcelle"	"16206-16215"	"type=REG_NOM, $=Normandie, form=Normandie"
"1300514_bu_gc12_cle02f1cf"	"dans une parcelle ("	"Charente"	"-Maritime) sur les 1"	"17129-17137"	"type=DEP_NOM, $=Charente, form=Charente"
"1300514_bu_gc12_cle02f1cf"	"Fdceta 35, FEREDEC"	"Bretagne"	", Gaudiche SA, Gruel"	"18038-18046"	"type=REG_NOM, $=Bretagne, form=Bretagne"
"1300514_bu_gc12_cle02f1cf"	", Cetiom, Coop Agri"	"Mayenne"	", Coop Matha, Vendée"	"18313-18320"	"type=DEP_NOM, $=Mayenne, form=Mayenne"
"1300514_bu_gc12_cle02f1cf"	"ayenne, Coop Matha,"	"Vendée"	"Sèvre Négoce Direct"	"18334-18340"	"type=DEP_NOM, $=Vendée, form=Vendée"
"1300514_bu_gc12_cle02f1cf"	"édigé par : FEREDEC"	"Bretagne"	"5, Rue A. de St Exu"	"18539-18547"	"type=REG_NOM, $=Bretagne, form=Bretagne"
"1300514_bu_gc12_cle02f1cf"	"s d'Agri culture de"	"Bretagne"	", Cetiom, Coop de Fr"	"18895-18903"	"type=REG_NOM, $=Bretagne, form=Bretagne"
"130319_BSV_Lin__Oleagineux_n2_F_cle4b3994"	"SEAU LIN OLEAGINEUX"	"NORD"	"- OUEST 2013 Le"	"200-204"	"type=DEP_NOM, $=Nord, form=NORD"
"130319_BSV_Lin__Oleagineux_n2_F_cle4b3994"	"seau lin oléagineux"	"Nord"	"-Ouest est composé à"	"247-251"	"type=DEP_NOM, $=Nord, form=Nord"
"130319_BSV_Lin__Oleagineux_n2_F_cle4b3994"	"ties sur 5 régions ("	"Bretagne"	", Centre, Pays de la"	"356-364"	"type=REG_NOM, $=Bretagne, form=Bretagne"
"130319_BSV_Lin__Oleagineux_n2_F_cle4b3994"	"(Bretagne, Centre,"	"Pays de la Loire"	", Poitou-Charentes,"	"374-390"	"type=REG_NOM, $=Pays de la Loire, form=Pays de la Loire"
"130319_BSV_Lin__Oleagineux_n2_F_cle4b3994"	", Pays de la Loire,"	"Poitou-Charentes"	", Normandie). Cette"	"392-408"	"type=REG_NOM_OLD, $=Poitou-Charentes, form=Poitou-Charentes"
"130319_BSV_Lin__Oleagineux_n2_F_cle4b3994"	", Poitou-Charentes,"	"Normandie"	"). Cette semaine les"	"410-419"	"type=REG_NOM, $=Normandie, form=Normandie"
"130319_BSV_Lin__Oleagineux_n2_F_cle4b3994"	"uivante : Centre 2,"	"Poitou-Charentes"	"4, Pays de la Loire"	"567-583"	"type=REG_NOM_OLD, $=Poitou-Charentes, form=Poitou-Charentes"
"130319_BSV_Lin__Oleagineux_n2_F_cle4b3994"	"Poitou-Charentes 4,"	"Pays de la Loire"	"3, Bretagne 3, Norm"	"587-603"	"type=REG_NOM, $=Pays de la Loire, form=Pays de la Loire"
"130319_BSV_Lin__Oleagineux_n2_F_cle4b3994"	"Pays de la Loire 3,"	"Bretagne"	"3, Normandie 1. Rés"	"607-615"	"type=REG_NOM, $=Bretagne, form=Bretagne"
"130319_BSV_Lin__Oleagineux_n2_F_cle4b3994"	"oire 3, Bretagne 3,"	"Normandie"	"1. Réseau lin oléag"	"619-628"	"type=REG_NOM, $=Normandie, form=Normandie"
"130319_BSV_Lin__Oleagineux_n2_F_cle4b3994"	", CETIOM, COOP AGRI"	"MAYENNE"	", COOP COURCON, COOP"	"858-865"	"type=DEP_NOM, $=Mayenne, form=MAYENNE"
"130319_BSV_Lin__Oleagineux_n2_F_cle4b3994"	"OOP GARUN-PAYSANNE,"	"VENDEE"	"SEVRE NEGOCE Rédact"	"902-908"	"type=DEP_NOM, $=Vendée, form=VENDEE"
"130319_BSV_Lin__Oleagineux_n2_F_cle4b3994"	"sur 3 parcelles au"	"nord"	"de la Loire (5 à 20"	"6673-6677"	"type=DEP_NOM, $=Nord, form=nord"
"130319_BSV_Lin__Oleagineux_n2_F_cle4b3994"	"elles au nord de la"	"Loire"	"(5 à 20 % des pieds"	"6684-6689"	"type=DEP_NOM, $=Loire, form=Loire"
"130507_BSV_Lin__Oleagineux_n9_F_cle4bfe17"	"SEAU LIN OLEAGINEUX"	"NORD"	"- OUEST 2013 Le rés"	"210-214"	"type=DEP_NOM, $=Nord, form=NORD"
"130507_BSV_Lin__Oleagineux_n9_F_cle4bfe17"	"seau lin oléagineux"	"Nord"	"-Ouest est composé à"	"253-257"	"type=DEP_NOM, $=Nord, form=Nord"
"130507_BSV_Lin__Oleagineux_n9_F_cle4bfe17"	"ties sur 5 régions ("	"Bretagne"	", Centre, Pays de la"	"362-370"	"type=REG_NOM, $=Bretagne, form=Bretagne"
"130507_BSV_Lin__Oleagineux_n9_F_cle4bfe17"	"(Bretagne, Centre,"	"Pays de la Loire"	", Poitou-Charentes,"	"380-396"	"type=REG_NOM, $=Pays de la Loire, form=Pays de la Loire"
"130507_BSV_Lin__Oleagineux_n9_F_cle4bfe17"	", Pays de la Loire,"	"Poitou-Charentes"	", Normandie). Cette"	"398-414"	"type=REG_NOM_OLD, $=Poitou-Charentes, form=Poitou-Charentes"
"130507_BSV_Lin__Oleagineux_n9_F_cle4bfe17"	", Poitou-Charentes,"	"Normandie"	"). Cette semaine les"	"416-425"	"type=REG_NOM, $=Normandie, form=Normandie"
"130507_BSV_Lin__Oleagineux_n9_F_cle4bfe17"	"e est la suivante :"	"Bretagne"	"2, Centre 2, Pays d"	"563-571"	"type=REG_NOM, $=Bretagne, form=Bretagne"
"130507_BSV_Lin__Oleagineux_n9_F_cle4bfe17"	"etagne 2, Centre 2,"	"Pays de la Loire"	"2, Poitou-Charentes"	"585-601"	"type=REG_NOM, $=Pays de la Loire, form=Pays de la Loire"
"130507_BSV_Lin__Oleagineux_n9_F_cle4bfe17"	"Pays de la Loire 2,"	"Poitou-Charentes"	"4. Réseau lin oléag"	"605-621"	"type=REG_NOM_OLD, $=Poitou-Charentes, form=Poitou-Charentes"
"130507_BSV_Lin__Oleagineux_n9_F_cle4bfe17"	"iculture d'Indre-et-"	"Loire"	", SRAL Centre. Suppl"	"999-1004"	"type=DEP_NOM, $=Loire, form=Loire"
"130507_BSV_Lin__Oleagineux_n9_F_cle4bfe17"	"ison se trouvent au"	"nord"	"de la Loire. Rappel"	"1895-1899"	"type=DEP_NOM, $=Nord, form=nord"
"130507_BSV_Lin__Oleagineux_n9_F_cle4bfe17"	"uvent au nord de la"	"Loire"	". Rappel : un stade"	"1906-1911"	"type=DEP_NOM, $=Loire, form=Loire"
"130709_bu-arbo17_cle4212ae"	"r parcelles fixes :"	"Bretagne"	"5 ; Normandie 20 ;"	"431-439"	"type=REG_NOM, $=Bretagne, form=Bretagne"
"130709_bu-arbo17_cle4212ae"	"ixes : Bretagne 5 ;"	"Normandie"	"20 ; Pays de la Loi"	"444-453"	"type=REG_NOM, $=Normandie, form=Normandie"
"130709_bu-arbo17_cle4212ae"	"celles flottantes :"	"Bretagne"	"1 ; Pays de la Loir"	"502-510"	"type=REG_NOM, $=Bretagne, form=Bretagne"
"130709_bu-arbo17_cle4212ae"	"ntes : Bretagne 1 ;"	"Pays de la Loire"	"4 1 Phénologie J J"	"515-531"	"type=REG_NOM, $=Pays de la Loire, form=Pays de la Loire"
"130709_bu-arbo17_cle4212ae"	"rvés dans l'est des"	"Pays de la Loire"	"sur Judaine. Toujou"	"4046-4062"	"type=REG_NOM, $=Pays de la Loire, form=Pays de la Loire"
"130709_bu-arbo17_cle4212ae"	"cun cas constaté en"	"Normandie"	"et en Bretagne sur"	"4107-4116"	"type=REG_NOM, $=Normandie, form=Normandie"
"130709_bu-arbo17_cle4212ae"	"en Normandie et en"	"Bretagne"	"sur les vergers obs"	"4123-4131"	"type=REG_NOM, $=Bretagne, form=Bretagne"
"130709_bu-arbo17_cle4212ae"	"es températures. En"	"Normandie"	", les captures sont"	"5897-5906"	"type=REG_NOM, $=Normandie, form=Normandie"
"130709_bu-arbo17_cle4212ae"	"és en 1 semaine. En"	"Bretagne"	", les captures sont"	"6041-6049"	"type=REG_NOM, $=Bretagne, form=Bretagne"
"130709_bu-arbo17_cle4212ae"	"bles d'éclosions en"	"Normandie"	". Avec les fortes ch"	"6470-6479"	"type=REG_NOM, $=Normandie, form=Normandie"
"130709_bu-arbo17_cle4212ae"	"s le 04 juillet, en"	"Bretagne"	"et en Normandie, to"	"7181-7189"	"type=REG_NOM, $=Bretagne, form=Bretagne"
"130709_bu-arbo17_cle4212ae"	", en Bretagne et en"	"Normandie"	", toutes les journée"	"7196-7205"	"type=REG_NOM, $=Normandie, form=Normandie"
"130709_bu-arbo17_cle4212ae"	"8 jours environ. En"	"Pays de la Loire"	", nous sommes aussi"	"7370-7386"	"type=REG_NOM, $=Pays de la Loire, form=Pays de la Loire"
"130709_bu-arbo17_cle4212ae"	"été enregistrée en"	"Normandie"	". Les captures sont"	"7728-7737"	"type=REG_NOM, $=Normandie, form=Normandie"
"130709_bu-arbo17_cle4212ae"	"res sont faibles en"	"Pays de la Loire"	"pour ces deux torde"	"7768-7784"	"type=REG_NOM, $=Pays de la Loire, form=Pays de la Loire"
"130709_bu-arbo17_cle4212ae"	"s se poursuivent en"	"Normandie"	". Ce ravageur est de"	"8335-8344"	"type=REG_NOM, $=Normandie, form=Normandie"
"130709_bu-arbo17_cle4212ae"	"e risque. Psylle En"	"Normandie"	", des larves de psyl"	"11507-11516"	"type=REG_NOM, $=Normandie, form=Normandie"
"130709_bu-arbo17_cle4212ae"	"e rares vergers. En"	"Pays de la Loire"	", sa présence est co"	"11617-11633"	"type=REG_NOM, $=Pays de la Loire, form=Pays de la Loire"
"131009_BSV_Lin__Oleagineux_1_cle8152f3"	"SEAU LIN OLEAGINEUX"	"NORD"	"- OUEST 2013-2014 L"	"206-210"	"type=DEP_NOM, $=Nord, form=NORD"
"131009_BSV_Lin__Oleagineux_1_cle8152f3"	"BSV Lin oléagineux"	"Nord"	"-Ouest. Les première"	"332-336"	"type=DEP_NOM, $=Nord, form=Nord"
"131009_BSV_Lin__Oleagineux_1_cle8152f3"	"uivante : Centre 2,"	"Poitou-Charentes"	"2. STADE PHENOLOGIQ"	"627-643"	"type=REG_NOM_OLD, $=Poitou-Charentes, form=Poitou-Charentes"
"131009_BSV_Lin__Oleagineux_1_cle8152f3"	"re. Plus au sud, en"	"Charente"	"-Maritime, les cotyl"	"897-905"	"type=DEP_NOM, $=Charente, form=Charente"
"131009_BSV_Lin__Oleagineux_1_cle8152f3"	"l'Indre (36) et la"	"Charente"	"-Maritime(17). Pério"	"1226-1234"	"type=DEP_NOM, $=Charente, form=Charente"
"131009_BSV_Lin__Oleagineux_1_cle8152f3"	"iculture d'Indre-et-"	"Loire"	", SRAL Centre. Godet"	"2310-2315"	"type=DEP_NOM, $=Loire, form=Loire"
"131009_BSV_Lin__Oleagineux_1_cle8152f3"	"dans une parcelle ("	"Charente"	"-Maritime) sur envir"	"3034-3042"	"type=DEP_NOM, $=Charente, form=Charente"
"14_bsv_vigne_05_juillet_2012_cle856631"	"DU TERRITOIRE 2012"	"PAYS DE LA LOIRE"	"BULLETIN DE SANTE D"	"124-140"	"type=REG_NOM, $=Pays de la Loire, form=PAYS DE LA LOIRE"
"14_bsv_vigne_05_juillet_2012_cle856631"	"ww.draaf.pays-de-la-"	"loire"	".agriculture.gouv.fr"	"273-278"	"type=DEP_NOM, $=Loire, form=loire"
"14_bsv_vigne_05_juillet_2012_cle856631"	".agrilianet.com www."	"loire"	"-atlantique.chambagr"	"324-329"	"type=DEP_NOM, $=Loire, form=loire"
"14_bsv_vigne_05_juillet_2012_cle856631"	"out le vignoble des"	"Pays de la Loire"	". Le temps maussade"	"891-907"	"type=REG_NOM, $=Pays de la Loire, form=Pays de la Loire"
"14_bsv_vigne_05_juillet_2012_cle856631"	"du Pays de Retz en"	"Loire"	"-Atlantique. Les Nég"	"1298-1303"	"type=DEP_NOM, $=Loire, form=Loire"
"14_bsv_vigne_05_juillet_2012_cle856631"	"Les Négrette du sud"	"vendée"	", les Pineau d'Aunis"	"1336-1342"	"type=DEP_NOM, $=Vendée, form=vendée"
"14_bsv_vigne_05_juillet_2012_cle856631"	"ineau d'Aunis de la"	"Sarthe"	"comme les Cabernet-"	"1369-1375"	"type=DEP_NOM, $=Sarthe, form=Sarthe"
"14_bsv_vigne_05_juillet_2012_cle856631"	"rdonnay et Melon de"	"Bourgogne"	"maintenant et les g"	"1615-1624"	"type=REG_NOM_OLD, $=Bourgogne, form=Bourgogne"
"14_bsv_vigne_05_juillet_2012_cle856631"	"s sur Melon de che."	"Bourgogne"	"sont touchées par l"	"1880-1889"	"type=REG_NOM_OLD, $=Bourgogne, form=Bourgogne"
"14_bsv_vigne_05_juillet_2012_cle856631"	"ble du vignoble des"	"Pays de la Loire"	". Sur le réseau d'ob"	"3764-3780"	"type=REG_NOM, $=Pays de la Loire, form=Pays de la Loire"
"14_bsv_vigne_05_juillet_2012_cle856631"	"ble globa- Maine et"	"Loire"	"sur Chenin et Caber"	"4729-4734"	"type=DEP_NOM, $=Loire, form=Loire"
"14_bsv_vigne_05_juillet_2012_cle856631"	"s (même de Melon de"	"Bourgogne"	", cépage peu sen- re"	"4977-4986"	"type=REG_NOM_OLD, $=Bourgogne, form=Bourgogne"
"14_bsv_vigne_05_juillet_2012_cle856631"	"es de chardonnay en"	"Loire"	"Atlantique nous ont"	"5539-5544"	"type=DEP_NOM, $=Loire, form=Loire"
"14_bsv_vigne_05_juillet_2012_cle856631"	"llement En Maine et"	"Loire"	"pas de changement p"	"5695-5700"	"type=DEP_NOM, $=Loire, form=Loire"
"14_bsv_vigne_05_juillet_2012_cle856631"	"uilles. feuilles en"	"Loire"	"Atlantique cette se"	"6272-6277"	"type=DEP_NOM, $=Loire, form=Loire"
"14_bsv_vigne_05_juillet_2012_cle856631"	"re d'Agriculture de"	"Loire"	"-Atlantique. nadege."	"7710-7715"	"type=DEP_NOM, $=Loire, form=Loire"
"14_bsv_vigne_05_juillet_2012_cle856631"	"nseils, Caves de la"	"Loire"	", Cave des Vignerons"	"8064-8069"	"type=DEP_NOM, $=Loire, form=Loire"
"15BSVGC05062012_cle0b33a1"	""	"Nord - Pas de Calais"	"Nord - Pas de Cala"	"1-21"	"type=REG_NOM_OLD, $=Nord-Pas-de-Calais, form=Nord - Pas de Calais"
"15BSVGC05062012_cle0b33a1"	"rd - Pas de Calais"	"Nord - Pas de Calais"	"Bulletin n°15 du 04"	"23-43"	"type=REG_NOM_OLD, $=Nord-Pas-de-Calais, form=Nord - Pas de Calais"
"15BSVGC05062012_cle0b33a1"	"négoces (Act'Appro,"	"Nord"	"Négoce, Raisonord),"	"178-182"	"type=DEP_NOM, $=Nord, form=Nord"
"15BSVGC05062012_cle0b33a1"	"piégés au sud de la"	"Loire"	", les pièges pyrale"	"8784-8789"	"type=DEP_NOM, $=Loire, form=Loire"
"15BSVGC05062012_cle0b33a1"	"ulture de région du"	"Nord"	"-Pas de CalaisAnimat"	"10278-10282"	"type=DEP_NOM, $=Nord, form=Nord"
"15_BSV_ARBO_130612_cle82d761"	"Animateurs : Fredon"	"Alsace"	", Chambre Régionale"	"2582-2588"	"type=REG_NOM_OLD, $=Alsace, form=Alsace"
"15_BSV_ARBO_130612_cle82d761"	"ltureParticipants :"	"Alsace"	"Appro, Ampélys, Cha"	"2636-2642"	"type=REG_NOM_OLD, $=Alsace, form=Alsace"
"15_BSV_ARBO_130612_cle82d761"	"Agriculture, Fredon"	"Alsace"	", SRAL. Bulletin de"	"2699-2705"	"type=REG_NOM_OLD, $=Alsace, form=Alsace"
"17BSVGC15062011_cle0751f9"	"s grandes cultures"	"Nord-Pas de Calais"	"Bulletin n°17 du 15"	"36-54"	"type=REG_NOM_OLD, $=Nord-Pas-de-Calais, form=Nord-Pas de Calais"
"17BSVGC15062011_cle0751f9"	"négoces (Act'Appro,"	"Nord"	"Négoce, Raisonord),"	"189-193"	"type=DEP_NOM, $=Nord, form=Nord"
"17BSVGC15062011_cle0751f9"	"Source B.Oste SRAL"	"Nord-Pas de Calais"	"BETTERAVE : Stade"	"4624-4642"	"type=REG_NOM_OLD, $=Nord-Pas-de-Calais, form=Nord-Pas de Calais"
"17BSVGC15062011_cle0751f9"	"ulture de région du"	"Nord"	"-Pas de CalaisRédact"	"6769-6773"	"type=DEP_NOM, $=Nord, form=Nord"
"17BSVGC15062011_cle0751f9"	"ulture de région du"	"Nord"	"-Pas de Calais(Tél:"	"7332-7336"	"type=DEP_NOM, $=Nord, form=Nord"
"18_BSV_GC_02072013_cle8e434e"	"rêt, Pays de Hanau,"	"Alsace"	"Bossue ) les lâcher"	"1186-1192"	"type=REG_NOM_OLD, $=Alsace, form=Alsace"
"18_BSV_GC_02072013_cle8e434e"	"riculture de Région"	"Alsace"	", Cristal Union. Par"	"1827-1833"	"type=REG_NOM_OLD, $=Alsace, form=Alsace"
"18_BSV_GC_02072013_cle8e434e"	"es d'agriculture du"	"Bas-Rhin"	"et du Haut-Rhin, Co"	"1944-1952"	"type=DEP_NOM, $=Bas-Rhin, form=Bas-Rhin"
"18_BSV_GC_02072013_cle8e434e"	"ricole, CAC, Fredon"	"Alsace"	", Ets Gustave Muller"	"2001-2007"	"type=REG_NOM_OLD, $=Alsace, form=Alsace"
"18_BSV_GC_02072013_cle8e434e"	"Ets Lienhart, SRAL"	"Alsace"	", Ets Walch, Cristal"	"2048-2054"	"type=REG_NOM_OLD, $=Alsace, form=Alsace"
"18_BSV_GC_02072013_cle8e434e"	"riculture de Région"	"Alsace"	"2 rue de Rome BP 30"	"2760-2766"	"type=REG_NOM_OLD, $=Alsace, form=Alsace"
"2009_13__cle8c15cd-1"	"DE SANTÉ DU VÉGÉTAL"	"PAYS DE LA LOIRE"	"GR ANDES CULTURES 0"	"91-107"	"type=REG_NOM, $=Pays de la Loire, form=PAYS DE LA LOIRE"
"2009_13__cle8c15cd-1"	"ww.draaf.pays-de-la-"	"loire"	".agriculture.gouv.fr"	"215-220"	"type=DEP_NOM, $=Loire, form=loire"
"2009_13__cle8c15cd-1"	"e dans le sud de la"	"Loire"	"-Atlantique. La sept"	"1187-1192"	"type=DEP_NOM, $=Loire, form=Loire"
"2009_13__cle8c15cd-1"	"ule une parcelle en"	"Vendée"	", Fonte-nay-le-Comte"	"1655-1661"	"type=DEP_NOM, $=Vendée, form=Vendée"
"2009_13__cle8c15cd-1"	"re en région Poitou-"	"Poitou Charentes"	"sur le secteur de l"	"2665-2681"	"type=REG_NOM_OLD, $=Poitou-Charentes, form=Poitou Charentes"
"2009_13__cle8c15cd-1"	"la tige du colza en"	"Pays de la Loire"	", Loire mais aussi d"	"2834-2850"	"type=REG_NOM, $=Pays de la Loire, form=Pays de la Loire"
"2009_13__cle8c15cd-1"	"n Pays de la Loire,"	"Loire"	"mais aussi dans les"	"2852-2857"	"type=DEP_NOM, $=Loire, form=Loire"
"2009_13__cle8c15cd-1"	"ntourent telles que"	"Poitou-Charentes"	"et Centre. Les simu"	"2916-2932"	"type=REG_NOM_OLD, $=Poitou-Charentes, form=Poitou-Charentes"
"2009_13__cle8c15cd-1"	"et Le Mans. Plus au"	"nord"	", pour la station mé"	"3123-3127"	"type=DEP_NOM, $=Nord, form=nord"
"2009_13__cle8c15cd-1"	"unes dans le réseau"	"Pays de la Loire"	". Dans la région Poi"	"3291-3307"	"type=REG_NOM, $=Pays de la Loire, form=Pays de la Loire"
"2009_13__cle8c15cd-1"	"ns la région Poitou-"	"Poitou - Charentes"	", notamment dans le"	"3331-3349"	"type=REG_NOM_OLD, $=Poitou-Charentes, form=Poitou - Charentes"
"2009_13__cle8c15cd-1"	"e d'agriculture des"	"Pays de la Loire"	"(CRAPL) - herve.fra"	"5155-5171"	"type=REG_NOM, $=Pays de la Loire, form=Pays de la Loire"
"2009_2__cle0ed43b-1"	"E DES VIGNOBLES DES"	"PAYS DE LA LOIRE"	"BIOLOGIQUE DU N°2 -"	"159-175"	"type=REG_NOM, $=Pays de la Loire, form=PAYS DE LA LOIRE"
"2009_2__cle0ed43b-1"	"et sur les bords de"	"Loire"	"en Anjou. Certaines"	"1428-1433"	"type=DEP_NOM, $=Loire, form=Loire"
"2009_2__cle0ed43b-1"	"le pays de Retz en"	"Loire"	"atlantique MILDIOU"	"2201-2206"	"type=DEP_NOM, $=Loire, form=Loire"
"2009_2__cle0ed43b-1"	"e d'agriculture des"	"Pays de la Loire"	", Chambre d'Agricult"	"2643-2659"	"type=REG_NOM, $=Pays de la Loire, form=Pays de la Loire"
"2009_2__cle0ed43b-1"	"re d'Agriculture de"	"Loire"	"-Atlantique, Chambre"	"2686-2691"	"type=DEP_NOM, $=Loire, form=Loire"
"2009_2__cle0ed43b-1"	"culture du Maine et"	"Loire"	", FREDON coordinatio"	"2738-2743"	"type=DEP_NOM, $=Loire, form=Loire"
"2009_BSV_manche_07_cle8ef897"	"de Santé du Végétal"	"Normandie"	"Bulletin de Santé"	"30-39"	"type=REG_NOM, $=Normandie, form=Normandie"
"2009_BSV_manche_07_cle8ef897"	"de Santé du Végétal"	"Normandie"	"N°06 du 16 juin 200"	"70-79"	"type=REG_NOM, $=Normandie, form=Normandie"
"2009_BSV_manche_07_cle8ef897"	"le d'Agriculture de"	"Normandie"	"Ce bulletin est une"	"2409-2418"	"type=REG_NOM, $=Normandie, form=Normandie"
"2010_6__cle0c39b8-1"	"DE SANTÉ DU VÉGÉTAL"	"PAYS DE LA LOIRE"	">>>ORNEMENT 15 JUIL"	"89-105"	"type=REG_NOM, $=Pays de la Loire, form=PAYS DE LA LOIRE"
"2010_6__cle0c39b8-1"	"ww.draaf.pays-de-la-"	"loire"	".agriculture.gouv.fr"	"210-215"	"type=DEP_NOM, $=Loire, form=loire"
"2010_6__cle0c39b8-1"	"itué sur la côte en"	"Loire"	"Atlanti- portée, da"	"899-904"	"type=DEP_NOM, $=Loire, form=Loire"
"2010_6__cle0c39b8-1"	"DE SANTÉ DU VÉGÉTAL"	"PAYS DE LA LOIRE"	">>>ORNEMENT N° 6 Pa"	"2209-2225"	"type=REG_NOM, $=Pays de la Loire, form=PAYS DE LA LOIRE"
"2010_6__cle0c39b8-1"	"iété Gilt Edge', au"	"Nord"	"-Ouest de Nantes), n"	"2663-2667"	"type=DEP_NOM, $=Nord, form=Nord"
"2010_6__cle0c39b8-1"	"DE SANTÉ DU VÉGÉTAL"	"PAYS DE LA LOIRE"	">>>ORNEMENT N° 6 Pa"	"4141-4157"	"type=REG_NOM, $=Pays de la Loire, form=PAYS DE LA LOIRE"
"2010_6__cle0c39b8-1"	"ième génération. En"	"Vendée"	", à Saint Hilaire de"	"4829-4835"	"type=DEP_NOM, $=Vendée, form=Vendée"
"2010_6__cle0c39b8"	"DE SANTÉ DU VÉGÉTAL"	"PAYS DE LA LOIRE"	"MARAICHAGE 17 JUIN"	"142-158"	"type=REG_NOM, $=Pays de la Loire, form=PAYS DE LA LOIRE"
"2010_6__cle0c39b8"	"ww.draaf.pays-de-la-"	"loire"	".agriculture.gouv.fr"	"259-264"	"type=DEP_NOM, $=Loire, form=loire"
"2010_6__cle0c39b8"	"DE SANTÉ DU VÉGÉTAL"	"PAYS DE LA LOIRE"	">>> MARAICHAGE N° 6"	"2142-2158"	"type=REG_NOM, $=Pays de la Loire, form=PAYS DE LA LOIRE"
"2010_6__cle0c39b8"	"DE SANTÉ DU VÉGÉTAL"	"PAYS DE LA LOIRE"	">>> MARAICHAGE N° 6"	"3993-4009"	"type=REG_NOM, $=Pays de la Loire, form=PAYS DE LA LOIRE"
"2010_6__cle0c39b8"	"e 49 à Varennes sur"	"Loire"	". A noter la présenc"	"5633-5638"	"type=DEP_NOM, $=Loire, form=Loire"
"2010_6__cle0c39b8"	"DE SANTÉ DU VÉGÉTAL"	"PAYS DE LA LOIRE"	">>> MARAICHAGE N° 6"	"5790-5806"	"type=REG_NOM, $=Pays de la Loire, form=PAYS DE LA LOIRE"
"2010_6__cle0c39b8"	"DE SANTÉ DU VÉGÉTAL"	"PAYS DE LA LOIRE"	">>> MARAICHAGE N° 6"	"7568-7584"	"type=REG_NOM, $=Pays de la Loire, form=PAYS DE LA LOIRE"
"2010_6__cle0c39b8"	"DE SANTÉ DU VÉGÉTAL"	"PAYS DE LA LOIRE"	">>> MARAICHAGE N° 6"	"9459-9475"	"type=REG_NOM, $=Pays de la Loire, form=PAYS DE LA LOIRE"
"2010_6__cle0c39b8"	"DE SANTÉ DU VÉGÉTAL"	"PAYS DE LA LOIRE"	">>> MARAICHAGE N° 6"	"11003-11019"	"type=REG_NOM, $=Pays de la Loire, form=PAYS DE LA LOIRE"
"2010_6__cle0c39b8"	"49730 Varennes sur"	"Loire"	"Radis 104 Après une"	"12249-12254"	"type=DEP_NOM, $=Loire, form=Loire"
"2010_6__cle0c39b8"	"DE SANTÉ DU VÉGÉTAL"	"PAYS DE LA LOIRE"	">>> MARAICHAGE N° 6"	"13066-13082"	"type=REG_NOM, $=Pays de la Loire, form=PAYS DE LA LOIRE"
"2010_6__cle0c39b8"	"DE SANTÉ DU VÉGÉTAL"	"PAYS DE LA LOIRE"	">>> MARAICHAGE N° 6"	"14891-14907"	"type=REG_NOM, $=Pays de la Loire, form=PAYS DE LA LOIRE"
"2010_6__cle0c39b8"	"DE SANTÉ DU VÉGÉTAL"	"PAYS DE LA LOIRE"	">>> MARAICHAGE N° 6"	"17629-17645"	"type=REG_NOM, $=Pays de la Loire, form=PAYS DE LA LOIRE"
"2010_7__cle0fe148"	"DE SANTÉ DU VÉGÉTAL"	"PAYS DE LA LOIRE"	"MARAICHAGE 1 JUILLE"	"89-105"	"type=REG_NOM, $=Pays de la Loire, form=PAYS DE LA LOIRE"
"2010_7__cle0fe148"	"ww.draaf.pays-de-la-"	"loire"	".agriculture.gouv.fr"	"208-213"	"type=DEP_NOM, $=Loire, form=loire"
"2010_7__cle0fe148"	"DE SANTÉ DU VÉGÉTAL"	"PAYS DE LA LOIRE"	">>> MARAICHAGE N° 7"	"1831-1847"	"type=REG_NOM, $=Pays de la Loire, form=PAYS DE LA LOIRE"
