"bsv"	"context"	"word"	"context"	"location"	"features"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"oin. BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"13919-13938"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"s de la taille d'un"	"pois,
    les grappes"	"pendent (31) ba"	"14156-14177"	"type=N_PUN_N, form=pois,
    les grappes"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"ies. BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"15768-15787"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"s de la taille d'un"	"pois,
    les grappes"	"pendent (31) ba"	"16109-16130"	"type=N_PUN_N, form=pois,
    les grappes"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"s de la taille d'un"	"pois,
    les grappes"	"pendent (31) ba"	"16172-16193"	"type=N_PUN_N, form=pois,
    les grappes"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"s de la taille d'un"	"pois,
    les grappes"	"pendent (31) le"	"16331-16352"	"type=N_PUN_N, form=pois,
    les grappes"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"s de la taille d'un"	"pois, les grappes"	"pendent (31)"	"16635-16652"	"type=N_PUN_N, form=pois, les grappes"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"s de la taille d'un"	"pois, les grappes"	"pendent (31)"	"16698-16715"	"type=N_PUN_N, form=pois, les grappes"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"s de la taille d'un"	"pois, les grappes"	"pendent (31)"	"16975-16992"	"type=N_PUN_N, form=pois, les grappes"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"17740-17759"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"ire. BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"19796-19815"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"s de la taille d'un"	"pois, les
    grappes"	"pendent (31) ba"	"20194-20215"	"type=N_PUN_N, form=pois, les
    grappes"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"s de la taille d'un"	"pois, les
    grappes"	"pendent (31)"	"20257-20278"	"type=N_PUN_N, form=pois, les
    grappes"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"21435-21454"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"ble. BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"22515-22534"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"yto. BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"24746-24765"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"ture. Néanmoins, au"	"contraire du mildiou, les baies"	"peuvent être contam"	"782-813"	"type=N_PUN_N, form=contraire du mildiou, les baies"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"let. BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"2507-2526"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"CA69 BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"2976-2995"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"ugey BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"3438-3457"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"4543-4562"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"ture. Néanmoins, au"	"contraire du mildiou, les baies"	"peuvent être contam"	"5994-6025"	"type=N_PUN_N, form=contraire du mildiou, les baies"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"te : BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"7898-7917"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"olte BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"8470-8489"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"s de la taille d'un"	"pois, les grappes"	"pendent (31)"	"8745-8762"	"type=N_PUN_N, form=pois, les grappes"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"s de la taille d'un"	"pois, les grappes"	"pendent (31)"	"8876-8893"	"type=N_PUN_N, form=pois, les grappes"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"9791-9810"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"ie ) BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"11311-11330"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"s de la taille d'un"	"pois, les
    grappes"	"pendent (31) le"	"11557-11578"	"type=N_PUN_N, form=pois, les
    grappes"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"olte BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"13284-13303"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"er vigilant même si"	"la météo et le stade de la culture"	"limitent le risqueP"	"13983-14017"	"type=N_KON_N, form=la météo et le stade de la culture"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"cée. BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"14183-14202"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"s de la taille d'un"	"pois,
    les grappes"	"pendent (31)"	"14462-14483"	"type=N_PUN_N, form=pois,
    les grappes"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"ppe. BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"16063-16082"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"s de la taille d'un"	"pois,
    les grappes"	"pendent (31) le"	"16393-16414"	"type=N_PUN_N, form=pois,
    les grappes"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"s de la taille d'un"	"pois, les grappes"	"pendent (31) Le plu"	"16673-16690"	"type=N_PUN_N, form=pois, les grappes"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"17812-17831"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"let. BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"20465-20484"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"nte. BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"22294-22313"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"mes. BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"22813-22832"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"yto. BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"25071-25090"	"type=N_PUN_N, form=Viticulture, région"
"BSV_12_-_2_juillet_2019_cle8252f7"	"ire (10 %). En tous"	"secteurs, la vigne"	"reste dans sa pério"	"3719-3737"	"type=N_PUN_N, form=secteurs, la vigne"
"BSV_12_-_2_juillet_2019_cle8252f7"	"Axvigne, Interval,"	"Coteaux de Champlitte, Société de Viticulture"	"du Jura Ce bulletin"	"5513-5558"	"type=N_PUN_N, form=Coteaux de Champlitte, Société de Viticulture"
"BSV_12_-_2_juillet_2019_cle8252f7"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"5887-5909"	"type=N_KON_N, form=cultures et les invite"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"nce). Jusqu'à début"	"véraison, la vigne"	"demeure très sensib"	"3312-3330"	"type=N_PUN_N, form=véraison, la vigne"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"Axvigne, Interval,"	"Coteaux de Champlitte, Société de Viticulture"	"du Jura Ce bulletin"	"5474-5519"	"type=N_PUN_N, form=Coteaux de Champlitte, Société de Viticulture"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"5848-5870"	"type=N_KON_N, form=cultures et les invite"
"BSV_19-04-16_2_cle84b397"	"nelin BSV n°2, 2019"	"Viticulture, région"	"AURA, édition du te"	"1598-1617"	"type=N_PUN_N, form=Viticulture, région"
"BSV_19-04-16_2_cle84b397"	"lées. BSV n°2, 2019"	"Viticulture, région"	"AURA, édition du te"	"3219-3238"	"type=N_PUN_N, form=Viticulture, région"
"BSV_19-04-16_2_cle84b397"	"hyto. BSV n°2, 2019"	"Viticulture, région"	"AURA, édition du te"	"5216-5235"	"type=N_PUN_N, form=Viticulture, région"
"BSV_19-06-25_12_cle0b3618"	"ur et de l'eau dans"	"le sol, les vigne"	"sont actuellement t"	"1246-1263"	"type=N_PUN_N, form=le sol, les vigne"
"BSV_19-06-25_12_cle0b3618"	"tes. BSV n°12, 2019"	"Viticulture, région"	"AURA, édition du te"	"1330-1349"	"type=N_PUN_N, form=Viticulture, région"
"BSV_19-06-25_12_cle0b3618"	"ent. BSV n°12, 2019"	"Viticulture, région"	"AURA, édition du te"	"2691-2710"	"type=N_PUN_N, form=Viticulture, région"
"BSV_19-06-25_12_cle0b3618"	"lle. BSV n°12, 2019"	"Viticulture, région"	"AURA, édition du te"	"4184-4203"	"type=N_PUN_N, form=Viticulture, région"
"BSV_19-06-25_12_cle0b3618"	"yto. BSV n°12, 2019"	"Viticulture, région"	"AURA, édition du te"	"6187-6206"	"type=N_PUN_N, form=Viticulture, région"
"BSV_19-07-30_17_cle08d978"	"ser. BSV n°17, 2019"	"Viticulture, région"	"AURA, édition du te"	"1612-1631"	"type=N_PUN_N, form=Viticulture, région"
"BSV_19-07-30_17_cle08d978"	"ées. BSV n°17, 2019"	"Viticulture, région"	"AURA, édition du te"	"3130-3149"	"type=N_PUN_N, form=Viticulture, région"
"BSV_19-07-30_17_cle08d978"	"que. BSV n°17, 2019"	"Viticulture, région"	"AURA, édition du te"	"4878-4897"	"type=N_PUN_N, form=Viticulture, région"
"BSV_19-07-30_17_cle08d978"	"yto. BSV n°17, 2019"	"Viticulture, région"	"AURA, édition du te"	"7007-7026"	"type=N_PUN_N, form=Viticulture, région"
"BSV_1_-_16_avril_2019_cle43d31d"	"SICAVAC, Société de"	"Viticulture du Jura, Coopérative"	"Bourgogne du Sud. A"	"2051-2083"	"type=N_PUN_N, form=Viticulture du Jura, Coopérative"
"BSV_1_-_16_avril_2019_cle43d31d"	"Axvigne, Interval,"	"Coteaux de Champlitte, Société de Viticulture"	"du Jura Ce bulletin"	"5637-5682"	"type=N_PUN_N, form=Coteaux de Champlitte, Société de Viticulture"
"BSV_1_-_16_avril_2019_cle43d31d"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"6011-6033"	"type=N_KON_N, form=cultures et les invite"
"BSV_2019_n13_cle0f596d"	"FRUIT Comme prévu,"	"soleil et températures"	"estivales ont favor"	"290-312"	"type=N_KON_N, form=soleil et températures"
"BSV_4_-_7_mai_2019_cle8db5ca"	"au cours de cette 1"	"semaine de mai, la croissance de la vigne"	"est toujours lente"	"781-822"	"type=N_PUN_N, form=semaine de mai, la croissance de la vigne"
"BSV_4_-_7_mai_2019_cle8db5ca"	"Axvigne, Interval,"	"Coteaux de Champlitte, Société de Viticulture"	"du Jura Ce bulletin"	"6579-6624"	"type=N_PUN_N, form=Coteaux de Champlitte, Société de Viticulture"
"BSV_4_-_7_mai_2019_cle8db5ca"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"6953-6975"	"type=N_KON_N, form=cultures et les invite"
"BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e"	"iver en moins de 24"	"heures, vigne"	"réceptive (au moins"	"6522-6535"	"type=N_PUN_N, form=heures, vigne"
"BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e"	"s de la Vigne et du"	"Vin, la Station"	"Viticole du BNIC et"	"15187-15202"	"type=N_PUN_N, form=Vin, la Station"
"BSV_NA_VIGNE_CHARENTES_07_20190514_cle841735"	"rsistantes tels que"	"les conifères, les rosiers"	"sauvages, les ronce"	"11642-11668"	"type=N_PUN_N, form=les conifères, les rosiers"
"BSV_NA_VIGNE_CHARENTES_07_20190514_cle841735"	"s de la Vigne et du"	"Vin, la Station"	"Viticole du BNIC et"	"14027-14042"	"type=N_PUN_N, form=Vin, la Station"
"BSV_NA_VIGNE_CHARENTES_18_20190730_cle8d5827"	"s de la Vigne et du"	"Vin, la Station"	"Viticole du BNIC et"	"13750-13765"	"type=N_PUN_N, form=Vin, la Station"
"BSV_NA_VIGNE_CHARENTES_19_20190806_cle88b155"	"s de la Vigne et du"	"Vin, la Station"	"Viticole du BNIC et"	"10914-10929"	"type=N_PUN_N, form=Vin, la Station"
"BSV_NA_VIGNE_CHARENTES_22_20190903_cle8f1178"	"s de la Vigne et du"	"Vin, la Station"	"Viticole du BNIC et"	"7238-7253"	"type=N_PUN_N, form=Vin, la Station"
"BSV_NA_VIGNE_Haut-Poitou_03_20190430_cle4165b7"	"rative Centre Ouest"	"Céréales, les Etablissements"	"Soufflet, l'Institu"	"13492-13520"	"type=N_PUN_N, form=Céréales, les Etablissements"
"BSV_NA_VIGNE_Haut-Poitou_13_20190709_cle44ed93"	"Stade entre baies à"	"taille de pois et début"	"fermeture sur Chard"	"2540-2563"	"type=N_KON_N, form=taille de pois et début"
"BSV_NA_VIGNE_Haut-Poitou_13_20190709_cle44ed93"	"stade 31 : baies à"	"taille de pois et les grappes"	"pendent. Les grappe"	"2692-2721"	"type=N_KON_N, form=taille de pois et les grappes"
"BSV_NA_VIGNE_Haut-Poitou_13_20190709_cle44ed93"	"a grosseur de petit-"	"pois, les grappes"	"sont en position ve"	"2867-2884"	"type=N_PUN_N, form=pois, les grappes"
"BSV_NA_VIGNE_Haut-Poitou_13_20190709_cle44ed93"	"a grosseur de petit-"	"pois, les grappes"	"sont en position ve"	"3205-3222"	"type=N_PUN_N, form=pois, les grappes"
"BSV_NA_VIGNE_Haut-Poitou_13_20190709_cle44ed93"	"rative Centre Ouest"	"Céréales, les Etablissements"	"Soufflet, l'Institu"	"14739-14767"	"type=N_PUN_N, form=Céréales, les Etablissements"
"BSV_NA_VIGNE_Haut-Poitou_15_20190806_cle4c661d"	"rative Centre Ouest"	"Céréales, les Etablissements"	"Soufflet, l'Institu"	"16164-16192"	"type=N_PUN_N, form=Céréales, les Etablissements"
"BSV_NA_VIGNE_Limousin_07_20190522_cle81f925"	"celles touchées par"	"le gel, la reprise de végétation"	"a démarré pour les"	"2636-2668"	"type=N_PUN_N, form=le gel, la reprise de végétation"
"BSV_NA_VIGNE_Limousin_07_20190522_cle81f925"	"t été observées sur"	"la vigne, début et mi"	"mai. La présence de"	"10031-10052"	"type=N_PUN_N_KON_N, form=la vigne, début et mi"
"BSV_NA_VIGNE_Nord_Aquitaine_04_20190416_cle876cf5"	"Aquitaine, Soufflet"	"Vigne, SRA"	"Cadillac, Terres du"	"18041-18051"	"type=N_PUN_N, form=Vigne, SRA"
"BSV_NA_VIGNE_Nord_Aquitaine_07_20190507_cle8b2385"	"vigne va diluer sa"	"présence et les auxiliaires de la vigne"	"vont maîtriser leur"	"15331-15370"	"type=N_KON_N, form=présence et les auxiliaires de la vigne"
"BSV_NA_VIGNE_Nord_Aquitaine_07_20190507_cle8b2385"	"Aquitaine, Soufflet"	"Vigne, SRA"	"Cadillac, Terres du"	"21775-21785"	"type=N_PUN_N, form=Vigne, SRA"
"BSV_NA_VIGNE_Nord_Aquitaine_17_20190716_cle8d5da5"	"Aquitaine, Soufflet"	"Vigne, SRA"	"Cadillac, Terres du"	"23453-23463"	"type=N_PUN_N, form=Vigne, SRA"
"BSV_NA_VIGNE_Nord_Aquitaine_19_20190730_cle819684"	"très hétérogène au"	"sein des parcelles et les baies"	"ont grossi suite au"	"4827-4858"	"type=N_KON_N, form=sein des parcelles et les baies"
"BSV_NA_VIGNE_Nord_Aquitaine_19_20190730_cle819684"	"Aquitaine, Soufflet"	"Vigne, SRA"	"Cadillac, Terres du"	"23648-23658"	"type=N_PUN_N, form=Vigne, SRA"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"Aquitaine, Soufflet"	"Vigne, SRA"	"Cadillac, Terres du"	"22450-22460"	"type=N_PUN_N, form=Vigne, SRA"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"iver en moins de 24"	"heures, vigne"	"réceptive (au moins"	"8478-8491"	"type=N_PUN_N, form=heures, vigne"
"BSV_Viticulture_2_17_mai_2019_cle8f88af"	"plus attaqués sont"	"l'avocat, la mangue et la papaye"	"mais l'espèce s'en"	"10453-10485"	"type=N_PUN_N_KON_N, form=l'avocat, la mangue et la papaye"
"BSV_Viticulture_2_17_mai_2019_cle8f88af"	"s'en prend aussi au"	"citron, goyave, banane, nèfle du Japon, tomate, cerise de Cayenne, fruit de la passion"	", kaki, ananas, pêch"	"10520-10606"	"type=N_PUN_N, form=citron, goyave, banane, nèfle du Japon, tomate, cerise de Cayenne, fruit de la passion"
"BSV_Viticulture_2_17_mai_2019_cle8f88af"	"e la passion, kaki,"	"ananas, pêche, poire, abricot, figue et café"	". Les légumes concer"	"10614-10658"	"type=N_PUN_N_KON_N, form=ananas, pêche, poire, abricot, figue et café"
"BSV_Viticulture_2_17_mai_2019_cle8f88af"	"rnés sont notamment"	"les tomates, poivrons, melons et courges"	". Comme les autres m"	"10697-10737"	"type=N_PUN_N_KON_N, form=les tomates, poivrons, melons et courges"
"BSV_Viticulture_2_17_mai_2019_cle8f88af"	"ffecter de nombreux"	"végétaux, oliviers, Prunus"	"(pêchers, amandiers"	"11285-11311"	"type=N_PUN_N, form=végétaux, oliviers, Prunus"
"BSV_Viticulture_2_17_mai_2019_cle8f88af"	", oliviers, Prunus ("	"pêchers, amandiers"	"), laurier rose, vig"	"11313-11331"	"type=N_PUN_N, form=pêchers, amandiers"
"BSV_Viticulture_2_17_mai_2019_cle8f88af"	"ers), laurier rose,"	"vigne, agrumes, caféiers, chênes, Les dépérissements"	"provoqués par la ma"	"11348-11400"	"type=N_PUN_N, form=vigne, agrumes, caféiers, chênes, Les dépérissements"
"BSV_Viticulture_5_18_juillet_2019_cle8b576d"	"Journée ensoleillée"	"Soleil et ciel"	"bleu ; vent Pas de"	"6596-6610"	"type=N_KON_N, form=Soleil et ciel"
"BSV_Viticulture_5_18_juillet_2019_cle8b576d"	"plus attaqués sont"	"l'avocat, la mangue et la papaye"	"mais l'espèce s'en"	"9389-9421"	"type=N_PUN_N_KON_N, form=l'avocat, la mangue et la papaye"
"BSV_Viticulture_5_18_juillet_2019_cle8b576d"	"s'en prend aussi au"	"citron, goyave, banane, nèfle du Japon, tomate, cerise de Cayenne, fruit de la passion"	", kaki, ananas, pêch"	"9456-9542"	"type=N_PUN_N, form=citron, goyave, banane, nèfle du Japon, tomate, cerise de Cayenne, fruit de la passion"
"BSV_Viticulture_5_18_juillet_2019_cle8b576d"	"e la passion, kaki,"	"ananas, pêche, poire, abricot, figue et café"	". Les légumes concer"	"9550-9594"	"type=N_PUN_N_KON_N, form=ananas, pêche, poire, abricot, figue et café"
"BSV_Viticulture_5_18_juillet_2019_cle8b576d"	"rnés sont notamment"	"les tomates, poivrons, melons et courges"	". Comme les autres m"	"9633-9673"	"type=N_PUN_N_KON_N, form=les tomates, poivrons, melons et courges"
"BSV_Viticulture_5_18_juillet_2019_cle8b576d"	"ffecter de nombreux"	"végétaux, oliviers, Prunus"	"(pêchers, amandiers"	"10220-10246"	"type=N_PUN_N, form=végétaux, oliviers, Prunus"
"BSV_Viticulture_5_18_juillet_2019_cle8b576d"	", oliviers, Prunus ("	"pêchers, amandiers"	"), laurier rose, vig"	"10248-10266"	"type=N_PUN_N, form=pêchers, amandiers"
"BSV_Viticulture_5_18_juillet_2019_cle8b576d"	"ers), laurier rose,"	"vigne, agrumes, caféiers, chênes, Les dépérissements"	"provoqués par la ma"	"10283-10335"	"type=N_PUN_N, form=vigne, agrumes, caféiers, chênes, Les dépérissements"
"BSV_viti_01_du_16-04-19_cle878624"	"u pour germer. Dans"	"les parcelles de vignes, les oospores"	"(œufs d'hiver) se c"	"10882-10919"	"type=N_PUN_N, form=les parcelles de vignes, les oospores"
"alsace_vigne_no13_du_29-07-19_cle853dc6"	"rangs ouest et sud,"	"les rangs de bordure, les vignes"	"en alterné, sont le"	"808-840"	"type=N_PUN_N, form=les rangs de bordure, les vignes"
"alsace_vigne_no14_du_20-08-19_cle8ee257"	"s de baies, vers de"	"la grappe, éclatements de baies"	"(cas du Gewurztrami"	"2797-2828"	"type=N_PUN_N, form=la grappe, éclatements de baies"
"alsace_vigne_no14_du_20-08-19_cle8ee257"	"e, l'environnement ("	"forêt, haie"	") et de par l'éclat"	"4527-4538"	"type=N_PUN_N, form=forêt, haie"
"bsv_raisin_n07_14052019_cle85bd4c"	"roissance active de"	"la vigne, les conditions"	"climatiques actuell"	"4686-4710"	"type=N_PUN_N, form=la vigne, les conditions"
"bsv_raisin_n07_14052019_cle85bd4c"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"6145-6167"	"type=N_KON_N, form=cultures et les invite"
"bsv_raisin_n12_18062019_cle8578dc"	"sont en place dans"	"les vergers et les cultures"	"légumières. Les tra"	"3119-3146"	"type=N_KON_N, form=les vergers et les cultures"
"bsv_raisin_n12_18062019_cle8578dc"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"11487-11509"	"type=N_KON_N, form=cultures et les invite"
"bsv_raisin_n15_16072019_cle8c8617"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"9511-9533"	"type=N_KON_N, form=cultures et les invite"
"bsv_vigne_n17_gascogne_24072018_cle4238ae"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"14875-14897"	"type=N_KON_N, form=cultures et les invite"
"bsv_vigne_n21_gascogne_11092018_cle4c45ec"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"6232-6254"	"type=N_KON_N, form=cultures et les invite"
"bsv_viti_13_27_06_2019_cle07f426"	"ades BBCH-69 et 73 ("	"grains de plomb, baies"	"2-3 mm). Les parcel"	"1031-1053"	"type=N_PUN_N, form=grains de plomb, baies"
"bsv_viti_13_27_06_2019_cle07f426"	"nouaison : début de"	"développement des fruits, les déchets"	"floraux sont tombés"	"1253-1290"	"type=N_PUN_N, form=développement des fruits, les déchets"
"bsv_viti_13_27_06_2019_cle07f426"	"homologation (usage"	"vigne et usage"	"contre tel ou tel b"	"4562-4576"	"type=N_KON_N, form=vigne et usage"
"bsv_viti_13_27_06_2019_cle07f426"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"13313-13335"	"type=N_KON_N, form=cultures et les invite"
"bsv_viti_14_04_07_2019-1_cle888dd3"	"homologation (usage"	"vigne et usage"	"contre tel ou tel b"	"12149-12163"	"type=N_KON_N, form=vigne et usage"
"bsv_viti_14_04_07_2019-1_cle888dd3"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"14619-14641"	"type=N_KON_N, form=cultures et les invite"
"bsv_viti_17_25_07_2019_cle0a86e1"	"ur les baies). Si à"	"l'approche de la véraison, les baies"	"se ramollissent lég"	"947-983"	"type=N_PUN_N, form=l'approche de la véraison, les baies"
"bsv_viti_17_25_07_2019_cle0a86e1"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"14484-14506"	"type=N_KON_N, form=cultures et les invite"
"bsv_viti_3_18_04_2019_cle43e1c9"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"8794-8816"	"type=N_KON_N, form=cultures et les invite"
"bsv_viti_lr_n03_16042019_cle82d51a"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"17955-17977"	"type=N_KON_N, form=cultures et les invite"
"bsv_viti_lr_n17_30072019_cle8cc4c8"	"sont en place dans"	"les vergers et les cultures"	"légumières. Les tra"	"2768-2795"	"type=N_KON_N, form=les vergers et les cultures"
"bsv_viti_lr_n17_30072019_cle8cc4c8"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"24759-24781"	"type=N_KON_N, form=cultures et les invite"
"bsv_viti_mp_aveyron_n02_19042019-2_cle8676eb"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"12982-13004"	"type=N_KON_N, form=cultures et les invite"
"bsv_viti_mp_aveyron_n11_25062019_cle084a76"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"9394-9416"	"type=N_KON_N, form=cultures et les invite"
"bsv_viti_mp_aveyron_n14_17072019_cle05cdbe"	"s très favorables à"	"l'activité du champignon et la vigne"	"est toujours dans s"	"788-824"	"type=N_KON_N, form=l'activité du champignon et la vigne"
"bsv_viti_mp_aveyron_n14_17072019_cle05cdbe"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"11936-11958"	"type=N_KON_N, form=cultures et les invite"
"bsv_viti_mp_aveyron_n16_30072019_cle0dd53b"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"12980-13002"	"type=N_KON_N, form=cultures et les invite"
"bsv_viti_mp_aveyron_n16_30072019_cle0dd53b"	"s différentes selon"	"les cultures et le niveau"	"d'information sur l"	"17558-17583"	"type=N_KON_N, form=les cultures et le niveau"
"bsv_viti_mp_aveyron_n16_30072019_cle0dd53b"	"e de printemps Dans"	"les cultures de printemps, les interventions"	"sont surtout préven"	"23164-23208"	"type=N_PUN_N, form=les cultures de printemps, les interventions"
"bsv_viti_mp_aveyron_n16_30072019_cle0dd53b"	"est constatée qu'en"	"cours de culture, l'intervention"	"n'est que rarement"	"23449-23481"	"type=N_PUN_N, form=cours de culture, l'intervention"
"bsv_viti_mp_cahors_n05_07052019-1_cle882e62"	"près la grêle le 25"	"avril, le gel"	"les 5 et 6 mai. Mal"	"1406-1419"	"type=N_PUN_N, form=avril, le gel"
"bsv_viti_mp_cahors_n05_07052019-1_cle882e62"	"e rameaux a aggravé"	"les effets du gel et les vignes"	"basses sont plus to"	"2151-2182"	"type=N_KON_N, form=les effets du gel et les vignes"
"bsv_viti_mp_cahors_n05_07052019-1_cle882e62"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"11439-11461"	"type=N_KON_N, form=cultures et les invite"
"bsv_viti_mp_cahors_n12_25062019_cle4cf277"	"est ressorti après"	"le gel, le stade"	"varie, dans le meil"	"2125-2141"	"type=N_PUN_N, form=le gel, le stade"
"bsv_viti_mp_cahors_n12_25062019_cle4cf277"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"10520-10542"	"type=N_KON_N, form=cultures et les invite"
"bsv_viti_mp_cahors_n17_30072019_cle434e53"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"11656-11678"	"type=N_KON_N, form=cultures et les invite"
"bsv_viti_mp_cahors_n17_30072019_cle434e53"	"s différentes selon"	"les cultures et le niveau"	"d'information sur l"	"16231-16256"	"type=N_KON_N, form=les cultures et le niveau"
